time_from_launch[s],elapsed_time[s],launch_clear?,combusting?,para_opened?,air_density[kg/m3],gravity[m/s2],pressure[Pa],temperature[C],wind_x[m/s],wind_y[m/s],wind_z[m/s],mass[kg],Cg_from_nose[m],inertia moment pitch & yaw[kg*m2],inertia moment roll[kg*m2],attack angle[rad],altitude[m],velocity[m/s],airspeed[m/s],accel[m/s2],longitudinal accel[m/s2],normal_force[N],Cnp,Cny,Cmqp,Cmqy,Cp_from_nose[m],Cd,Cna,latitude,longitude,downrange[m],Fst[%],dynamic_pressure[Pa],
191.40100000,191.40100000,1,0,"1",1.22180814,9.80656058,100976.09643596,14.81099478,-6.31469330,-4.59800429,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35054541,29.07374813,8.89177929,4.11076346,0.17582634,0.08428588,1.13678304,-12.60452140,-10.58150087,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24055457,139.98744812,1971.24417933,16.36815920,10.32328685,
191.41100000,191.41100000,1,0,"1",1.22181297,9.80656071,100976.58891686,14.81126194,-6.31320481,-4.59692045,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35056115,29.03264715,8.89021518,4.11075616,0.17602276,0.08438017,1.13805242,-12.60479706,-10.58135190,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24055415,139.98744737,1971.31340806,16.36815920,10.32329094,
191.42100000,191.42100000,1,0,"1",1.22181780,9.80656084,100977.08139865,14.81152909,-6.31171456,-4.59583534,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35057692,28.99154625,8.88864939,4.11074886,0.17621966,0.08447470,1.13932494,-12.60507339,-10.58120256,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24055373,139.98744662,1971.38262205,16.36815920,10.32329505,
191.43100000,191.43100000,1,0,"1",1.22182262,9.80656096,100977.57388133,14.81179624,-6.31022256,-4.59474894,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35059274,28.95044545,8.88708193,4.11074156,0.17641705,0.08456946,1.14060060,-12.60535040,-10.58105284,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24055331,139.98744587,1971.45182129,16.36815920,10.32329916,
191.44100000,191.44100000,1,0,"1",1.22182745,9.80656109,100978.06636491,14.81206340,-6.30872879,-4.59366127,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35060859,28.90934473,8.88551279,4.11073426,0.17661493,0.08466445,1.14187943,-12.60562810,-10.58090274,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24055290,139.98744512,1971.52100575,16.36815920,10.32330330,
191.45100000,191.45100000,1,0,"1",1.22183227,9.80656122,100978.55884938,14.81233055,-6.30723326,-4.59257230,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35062448,28.86824410,8.88394197,4.11072697,0.17681330,0.08475968,1.14316142,-12.60590648,-10.58075227,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24055248,139.98744437,1971.59017543,16.36815920,10.32330744,
191.46100000,191.46100000,1,0,"1",1.22183710,9.80656134,100979.05133474,14.81259770,-6.30573595,-4.59148205,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35064040,28.82714355,8.88236946,4.11071968,0.17701217,0.08485514,1.14444660,-12.60618556,-10.58060142,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24055206,139.98744362,1971.65933031,16.36815920,10.32331160,
191.47100000,191.47100000,1,0,"1",1.22184192,9.80656147,100979.54382100,14.81286485,-6.30423687,-4.59039050,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35065637,28.78604310,8.88079525,4.11071240,0.17721152,0.08495084,1.14573498,-12.60646532,-10.58045018,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24055164,139.98744287,1971.72847036,16.36815920,10.32331578,
191.48100000,191.48100000,1,0,"1",1.22184675,9.80656159,100980.03630814,14.81313200,-6.30273600,-4.58929765,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35067238,28.74494273,8.87921935,4.11070512,0.17741138,0.08504678,1.14702656,-12.60674579,-10.58029857,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24055122,139.98744212,1971.79759557,16.36815920,10.32331997,
191.49100000,191.49100000,1,0,"1",1.22185157,9.80656172,100980.52879618,14.81339915,-6.30123335,-4.58820351,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35068843,28.70384245,8.87764175,4.11069784,0.17761173,0.08514296,1.14832137,-12.60702694,-10.58014657,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24055081,139.98744137,1971.86670591,16.36815920,10.32332418,
191.50100000,191.50100000,1,0,"1",1.22185640,9.80656185,100981.02128511,14.81366630,-6.29972891,-4.58710806,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35070451,28.66274226,8.87606244,4.11069056,0.17781258,0.08523938,1.14961940,-12.60730880,-10.57999419,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24055039,139.98744063,1971.93580138,16.36815920,10.32332840,
191.51100000,191.51100000,1,0,"1",1.22186122,9.80656197,100981.51377492,14.81393345,-6.29822267,-4.58601130,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35072064,28.62164216,8.87448143,4.11068329,0.17801394,0.08533604,1.15092069,-12.60759136,-10.57984142,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054997,139.98743988,1972.00488195,16.36815920,10.32333264,
191.52100000,191.52100000,1,0,"1",1.22186605,9.80656210,100982.00626563,14.81420059,-6.29671464,-4.58491323,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35073680,28.58054214,8.87289870,4.11067602,0.17821579,0.08543294,1.15222523,-12.60787463,-10.57968826,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054956,139.98743913,1972.07394761,16.36815920,10.32333689,
191.53100000,191.53100000,1,0,"1",1.22187088,9.80656223,100982.49875723,14.81446774,-6.29520479,-4.58381385,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35075301,28.53944222,8.87131425,4.11066875,0.17841816,0.08553008,1.15353304,-12.60815861,-10.57953472,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054914,139.98743838,1972.14299834,16.36815920,10.32334116,
191.54100000,191.54100000,1,0,"1",1.22187570,9.80656235,100982.99124971,14.81473489,-6.29369314,-4.58271315,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35076926,28.49834238,8.86972809,4.11066148,0.17862103,0.08562747,1.15484414,-12.60844329,-10.57938078,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054872,139.98743763,1972.21203411,16.36815920,10.32334544,
191.55100000,191.55100000,1,0,"1",1.22188053,9.80656248,100983.48374309,14.81500203,-6.29217968,-4.58161113,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35078554,28.45724263,8.86814019,4.11065422,0.17882441,0.08572511,1.15615853,-12.60872869,-10.57922645,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054830,139.98743689,1972.28105491,16.36815920,10.32334974,
191.56100000,191.56100000,1,0,"1",1.22188535,9.80656261,100983.97623735,14.81526918,-6.29066439,-4.58050779,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35080187,28.41614297,8.86655057,4.11064696,0.17902831,0.08582298,1.15747623,-12.60901481,-10.57907173,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054789,139.98743614,1972.35006073,16.36815920,10.32335406,
191.57100000,191.57100000,1,0,"1",1.22189018,9.80656273,100984.46873250,14.81553632,-6.28914729,-4.57940311,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35081824,28.37504339,8.86495921,4.11063971,0.17923272,0.08592111,1.15879725,-12.60930165,-10.57891661,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054747,139.98743539,1972.41905153,16.36815920,10.32335839,
191.58100000,191.58100000,1,0,"1",1.22189500,9.80656286,100984.96122855,14.81580347,-6.28762835,-4.57829711,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35083465,28.33394391,8.86336612,4.11063246,0.17943764,0.08601948,1.16012161,-12.60958920,-10.57876109,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054705,139.98743464,1972.48802732,16.36815920,10.32336273,
191.59100000,191.59100000,1,0,"1",1.22189983,9.80656299,100985.45372547,14.81607061,-6.28610758,-4.57718977,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35085109,28.29284451,8.86177128,4.11062521,0.17964308,0.08611810,1.16144932,-12.60987749,-10.57860518,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054664,139.98743390,1972.55698805,16.36815920,10.32336709,
191.60100000,191.60100000,1,0,"1",1.22190465,9.80656311,100985.94622329,14.81633776,-6.28458497,-4.57608109,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35086759,28.25174520,8.86017470,4.11061796,0.17984905,0.08621697,1.16278039,-12.61016650,-10.57844886,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054622,139.98743315,1972.62593373,16.36815920,10.32337147,
191.61100000,191.61100000,1,0,"1",1.22190948,9.80656324,100986.43872199,14.81660490,-6.28306052,-4.57497107,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35088412,28.21064598,8.85857636,4.11061072,0.18005553,0.08631609,1.16411483,-12.61045624,-10.57829214,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054580,139.98743240,1972.69486432,16.36815920,10.32337586,
191.62100000,191.62100000,1,0,"1",1.22191431,9.80656336,100986.93122159,14.81687204,-6.28153421,-4.57385971,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35090069,28.16954684,8.85697627,4.11060348,0.18026254,0.08641547,1.16545266,-12.61074672,-10.57813502,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054539,139.98743166,1972.76377982,16.36815920,10.32338027,
191.63100000,191.63100000,1,0,"1",1.22191913,9.80656349,100987.42372206,14.81713918,-6.28000606,-4.57274699,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35091731,28.12844780,8.85537442,4.11059625,0.18047008,0.08651509,1.16679389,-12.61103793,-10.57797750,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054497,139.98743091,1972.83268020,16.36815920,10.32338470,
191.64100000,191.64100000,1,0,"1",1.22192396,9.80656362,100987.91622343,14.81740632,-6.27847605,-4.57163292,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35093396,28.08734884,8.85377080,4.11058901,0.18067814,0.08661497,1.16813854,-12.61132988,-10.57781956,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054456,139.98743016,1972.90156544,16.36815920,10.32338914,
191.65100000,191.65100000,1,0,"1",1.22192878,9.80656374,100988.40872568,14.81767346,-6.27694417,-4.57051749,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35095066,28.04624997,8.85216541,4.11058179,0.18088673,0.08671510,1.16948662,-12.61162257,-10.57766122,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054414,139.98742942,1972.97043552,16.36815920,10.32339360,
191.66100000,191.66100000,1,0,"1",1.22193361,9.80656387,100988.90122881,14.81794060,-6.27541043,-4.56940071,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35096740,28.00515119,8.85055826,4.11057456,0.18109586,0.08681549,1.17083813,-12.61191601,-10.57750247,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054372,139.98742867,1973.03929043,16.36815920,10.32339808,
191.67100000,191.67100000,1,0,"1",1.22193843,9.80656400,100989.39373283,14.81820774,-6.27387481,-4.56828256,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35098419,27.96405250,8.84894932,4.11056734,0.18130552,0.08691614,1.17219310,-12.61221020,-10.57734331,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054331,139.98742793,1973.10813014,16.36815920,10.32340257,
191.68100000,191.68100000,1,0,"1",1.22194326,9.80656412,100989.88623774,14.81847488,-6.27233732,-4.56716304,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35100101,27.92295390,8.84733860,4.11056012,0.18151572,0.08701704,1.17355154,-12.61250514,-10.57718373,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054289,139.98742718,1973.17695464,16.36815920,10.32340707,
191.69100000,191.69100000,1,0,"1",1.22194808,9.80656425,100990.37874353,14.81874202,-6.27079794,-4.56604215,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35101788,27.88185539,8.84572610,4.11055290,0.18172645,0.08711820,1.17491347,-12.61280083,-10.57702374,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054248,139.98742644,1973.24576391,16.36815920,10.32341160,
191.70100000,191.70100000,1,0,"1",1.22195291,9.80656438,100990.87125020,14.81900916,-6.26925667,-4.56491989,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35103479,27.84075696,8.84411180,4.11054569,0.18193773,0.08721962,1.17627889,-12.61309728,-10.57686333,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054206,139.98742569,1973.31455793,16.36815920,10.32341614,
191.71100000,191.71100000,1,0,"1",1.22195774,9.80656450,100991.36375776,14.81927629,-6.26771351,-4.56379624,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35105175,27.79965862,8.84249571,4.11053848,0.18214955,0.08732130,1.17764782,-12.61339449,-10.57670250,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054165,139.98742495,1973.38333667,16.36815920,10.32342070,
191.72100000,191.72100000,1,0,"1",1.22196256,9.80656463,100991.85626621,14.81954343,-6.26616845,-4.56267122,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35106875,27.75856037,8.84087782,4.11053128,0.18236192,0.08742325,1.17902027,-12.61369246,-10.57654126,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054123,139.98742420,1973.45210013,16.36815920,10.32342527,
191.73100000,191.73100000,1,0,"1",1.22196739,9.80656475,100992.34877553,14.81981056,-6.26462148,-4.56154481,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35108579,27.71746221,8.83925813,4.11052407,0.18257483,0.08752545,1.18039626,-12.61399120,-10.57637959,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054081,139.98742346,1973.52084828,16.36815920,10.32342987,
191.74100000,191.74100000,1,0,"1",1.22197221,9.80656488,100992.84128574,14.82007770,-6.26307261,-4.56041700,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35110287,27.67636414,8.83763663,4.11051688,0.18278829,0.08762792,1.18177581,-12.61429070,-10.57621750,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24054040,139.98742271,1973.58958110,16.36815920,10.32343448,
191.75100000,191.75100000,1,0,"1",1.22197704,9.80656501,100993.33379683,14.82034483,-6.26152183,-4.55928781,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35112000,27.63526616,8.83601331,4.11050968,0.18300231,0.08773066,1.18315892,-12.61459098,-10.57605498,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053998,139.98742197,1973.65829858,16.36815920,10.32343910,
191.76100000,191.76100000,1,0,"1",1.22198186,9.80656513,100993.82630881,14.82061197,-6.25996912,-4.55815722,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35113717,27.59416827,8.83438817,4.11050249,0.18321688,0.08783366,1.18454562,-12.61489204,-10.57589204,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053957,139.98742122,1973.72700068,16.36815920,10.32344375,
191.77100000,191.77100000,1,0,"1",1.22198669,9.80656526,100994.31882166,14.82087910,-6.25841449,-4.55702522,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35115439,27.55307046,8.83276122,4.11049530,0.18343200,0.08793692,1.18593591,-12.61519387,-10.57572866,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053915,139.98742048,1973.79568741,16.36815920,10.32344841,
191.78100000,191.78100000,1,0,"1",1.22199152,9.80656539,100994.81133540,14.82114624,-6.25685793,-4.55589182,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35117165,27.51197274,8.83113243,4.11048812,0.18364768,0.08804046,1.18732981,-12.61549649,-10.57556486,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053874,139.98741974,1973.86435872,16.36815920,10.32345309,
191.79100000,191.79100000,1,0,"1",1.22199634,9.80656551,100995.30385002,14.82141337,-6.25529943,-4.55475701,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35118895,27.47087512,8.82950181,4.11048093,0.18386393,0.08814426,1.18872733,-12.61579989,-10.57540063,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053833,139.98741899,1973.93301461,16.36815920,10.32345778,
191.80100000,191.80100000,1,0,"1",1.22200117,9.80656564,100995.79636552,14.82168050,-6.25373899,-4.55362079,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35120630,27.42977758,8.82786936,4.11047376,0.18408074,0.08824834,1.19012849,-12.61610407,-10.57523596,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053791,139.98741825,1974.00165506,16.36815920,10.32346250,
191.81100000,191.81100000,1,0,"1",1.22200599,9.80656577,100996.28888190,14.82194763,-6.25217661,-4.55248315,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35122370,27.38868013,8.82623507,4.11046658,0.18429811,0.08835268,1.19153331,-12.61640905,-10.57507085,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053750,139.98741751,1974.07028004,16.36815920,10.32346723,
191.82100000,191.82100000,1,0,"1",1.22201082,9.80656589,100996.78139916,14.82221476,-6.25061228,-4.55134409,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35124113,27.34758277,8.82459893,4.11045941,0.18451605,0.08845730,1.19294180,-12.61671483,-10.57490531,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053708,139.98741676,1974.13888954,16.36815920,10.32347198,
191.83100000,191.83100000,1,0,"1",1.22201564,9.80656602,100997.27391730,14.82248189,-6.24904599,-4.55020361,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35125862,27.30648549,8.82296093,4.11045225,0.18473456,0.08856219,1.19435397,-12.61702140,-10.57473933,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053667,139.98741602,1974.20748353,16.36815920,10.32347675,
191.84100000,191.84100000,1,0,"1",1.22202047,9.80656614,100997.76643632,14.82274902,-6.24747774,-4.54906169,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35127615,27.26538831,8.82132109,4.11044508,0.18495364,0.08866736,1.19576984,-12.61732877,-10.57457291,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053625,139.98741528,1974.27606201,16.36815920,10.32348153,
191.85100000,191.85100000,1,0,"1",1.22202529,9.80656627,100998.25895622,14.82301615,-6.24590752,-4.54791835,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35129372,27.22429121,8.81967938,4.11043792,0.18517330,0.08877280,1.19718942,-12.61763694,-10.57440604,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053584,139.98741453,1974.34462493,16.36815920,10.32348634,
191.86100000,191.86100000,1,0,"1",1.22203012,9.80656640,100998.75147700,14.82328328,-6.24433532,-4.54677357,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35131134,27.18319421,8.81803581,4.11043077,0.18539353,0.08887852,1.19861273,-12.61794592,-10.57423873,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053543,139.98741379,1974.41317230,16.36815920,10.32349116,
191.87100000,191.87100000,1,0,"1",1.22203495,9.80656652,100999.24399866,14.82355041,-6.24276115,-4.54562734,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35132901,27.14209729,8.81639037,4.11042361,0.18561434,0.08898451,1.20003979,-12.61825572,-10.57407098,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053501,139.98741305,1974.48170408,16.36815920,10.32349600,
191.88100000,191.88100000,1,0,"1",1.22203977,9.80656665,100999.73652119,14.82381753,-6.24118500,-4.54447968,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35134672,27.10100046,8.81474305,4.11041647,0.18583574,0.08909079,1.20147060,-12.61856632,-10.57390277,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053460,139.98741231,1974.55022026,16.36815920,10.32350086,
191.89100000,191.89100000,1,0,"1",1.22204460,9.80656678,101000.22904460,14.82408466,-6.23960685,-4.54333056,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35136448,27.05990373,8.81309386,4.11040932,0.18605772,0.08919734,1.20290519,-12.61887774,-10.57373412,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053418,139.98741157,1974.61872082,16.36815920,10.32350573,
191.90100000,191.90100000,1,0,"1",1.22204942,9.80656690,101000.72156889,14.82435179,-6.23802671,-4.54217999,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.35138228,27.01880708,8.81144278,4.11040218,0.18628028,0.08930418,1.20434357,-12.61918999,-10.57356501,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24053377,139.98741082,1974.68720573,16.36815920,10.32351063,
